KeepAliveTag_SourceTimestamp,KeepAliveTag_Value,Robot1_Value_Compliant4,Robot1_Value_NonCompliant4,Robot1_Value_Joint5RevTotal,Robot1_Value_NonCompliant3,Robot1_Value_Joint3MaintHrs,Robot1_Value_NonCompliant1,Robot1_Value_Joint4Posn,Robot1_Value_Joint4RevTotal,Robot1_Value_Joint4MaintHrs,Robot1_Value_Joint5Posn,Robot1_Value_RobotState,Robot1_Value_LED_R,Robot1_Value_Joint1Posn,Robot1_Value_Joint3RevTotal,Robot1_Value_Gripper,Robot1_Value_Joint1MaintHrs,Robot1_Value_Joint2MaintHrs,Robot1_Value_Joint3Posn,Robot1_Value_Joint6MaintHrs,Robot1_Value_DistanceTravelled,Robot1_Value_LED_G,Robot1_Value_Compliant2,Robot1_Value_LED_B,Robot1_Value_Speed,Robot1_Value_Joint1RevTotal,Robot1_Value_Joint2Posn,Robot1_Value_Joint2RevTotal,Robot1_Value_Compliant1,Robot1_Value_Compliant3,Robot1_Value_NonCompliant2,Robot1_Value_Joint6Posn,Robot1_Value_BitRegister,Robot1_Value_Joint5MainHrs,Robot1_Value_Watchdog,Robot1_Value_Joint6RevTotal,Robot1_SourceTimestamp,source-aio-instance,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,PPM_line_1,PPM_line_2,PPM_line_3,PPM_line_4
39:16.2,"368,397",FALSE,FALSE,37.932426,FALSE,0,FALSE,-40.236084,,0,-116.69571,1,85,-224.07774,32.749344,FALSE,0,0,109.23449,0,"56,140,129",85,FALSE,85,0,,-36.637295,37.932426,TRUE,FALSE,FALSE,-71.71091,255,0,"368,397",,39:16.9,,,,,5,5,5,0
39:17.2,"368,398",FALSE,FALSE,37.936043,FALSE,0,FALSE,-37.137184,,0,-119.49212,1,85,-227.80624,32.74954,FALSE,0,0,109.285164,0,"56,140,141",85,FALSE,85,0,,-35.653316,37.936043,FALSE,FALSE,FALSE,-71.49701,255,0,"368,398",,39:17.9,,,,,5,5,5,0
39:18.2,"368,399",FALSE,FALSE,37.936604,FALSE,0,FALSE,-37.735462,,0,-118.96414,1,85,-226.93988,32.74983,FALSE,0,0,109.1804,0,"56,140,143",85,FALSE,85,0,,-35.45106,37.936604,FALSE,FALSE,FALSE,-72.3267,255,0,"368,399",,39:19.0,,,,,5,5,5,0
39:19.2,"368,400",FALSE,FALSE,37.940636,FALSE,0,FALSE,-41.02372,,0,-115.687195,1,85,-221.77477,32.75205,FALSE,0,0,108.382614,0,"56,140,157",85,TRUE,85,0,,-34.00195,37.940636,FALSE,FALSE,FALSE,-77.15147,255,0,"368,400",,39:20.0,,,,,5,5,5,0
39:20.2,"368,401",FALSE,FALSE,37.9497,FALSE,0,FALSE,-45.295826,,0,-109.911545,1,85,-213.34912,32.757153,FALSE,0,0,106.54389,0,"56,140,187",85,FALSE,85,0,,-30.737373,37.9497,FALSE,FALSE,FALSE,-84.714134,255,0,"368,401",,39:21.0,,,,,5,5,5,0
39:21.2,"368,402",FALSE,FALSE,37.960506,FALSE,0,FALSE,-47.599686,,0,-104.94926,1,85,-206.62971,32.763794,FALSE,0,0,104.15126,0,"56,140,220",85,FALSE,85,0,,-26.848713,37.960506,FALSE,FALSE,FALSE,-90.68433,255,0,"368,402",,39:21.9,,,,,5,5,5,0
39:22.2,"368,403",FALSE,FALSE,37.974434,FALSE,0,FALSE,-48.573223,,0,-100.289665,1,85,-200.74767,32.773445,FALSE,0,0,100.67698,0,"56,140,260",85,FALSE,85,0,,-21.834393,37.974434,FALSE,FALSE,FALSE,-96.02779,255,0,"368,403",,39:22.9,,,,,5,5,5,0
39:23.2,"368,404",FALSE,FALSE,37.986107,FALSE,0,FALSE,-48.51437,,0,-97.24508,1,85,-197.20712,32.782513,FALSE,0,0,97.4125,0,"56,140,294",85,FALSE,85,0,,-17.632473,37.986107,FALSE,FALSE,FALSE,-99.32492,255,0,"368,404",,39:23.9,,,,,5,5,5,0
39:24.2,"368,405",FALSE,FALSE,37.999256,FALSE,0,FALSE,-47.84462,,0,-94.07216,1,85,-193.89078,32.793816,FALSE,0,0,92.912704,0,"56,140,334",85,FALSE,85,0,,-12.425519,37.999256,FALSE,FALSE,FALSE,-102.41971,255,0,"368,405",,39:24.9,,,,,5,5,5,0
39:25.2,"368,406",FALSE,FALSE,38.012543,FALSE,0,FALSE,-46.903057,,0,-91.46213,1,85,-191.54994,32.806484,FALSE,0,0,88.292786,0,"56,140,371",85,FALSE,85,0,,-7.633212,38.012543,FALSE,FALSE,FALSE,-104.53856,255,0,"368,406",,39:25.9,,,,,5,5,5,0
39:26.2,"368,407",FALSE,FALSE,38.02738,FALSE,0,FALSE,-45.780304,,0,-88.938225,1,85,-189.64966,32.822098,FALSE,0,0,83.16192,0,"56,140,407",85,FALSE,85,0,,-2.775947,38.02738,TRUE,FALSE,FALSE,-106.111336,255,0,"368,407",,39:26.9,,,,,5,5,5,0
39:27.2,"368,408",FALSE,FALSE,38.039608,FALSE,0,FALSE,-44.588295,,0,-86.409706,1,85,-188.10434,32.836113,FALSE,0,0,77.55092,0,"56,140,444",85,FALSE,85,0,,2.094209,38.039608,FALSE,TRUE,FALSE,-107.19578,255,0,"368,408",,39:27.9,,,,,5,5,5,0
39:28.2,"368,409",FALSE,FALSE,38.050644,FALSE,0,FALSE,-43.66534,,0,-84.384445,1,85,-187.09601,32.84967,FALSE,0,0,72.86696,0,"56,140,471",85,FALSE,85,0,,5.8917665,38.050644,FALSE,FALSE,FALSE,-107.73356,255,0,"368,409",,39:28.9,,,,,5,5,5,0
39:29.2,"368,410",FALSE,FALSE,38.05585,FALSE,0,FALSE,-43.270203,,0,-83.47898,1,85,-186.69653,32.85638,FALSE,0,0,70.72027,0,"56,140,483",85,FALSE,85,0,,7.55212,38.05585,FALSE,FALSE,FALSE,-107.8955,255,0,"368,410",,39:29.9,,,,,5,5,5,0
39:30.2,"368,411",FALSE,FALSE,38.056553,FALSE,0,FALSE,-43.23082,,0,-83.3804,1,85,-186.65471,32.857292,FALSE,0,0,70.49184,0,"56,140,484",85,FALSE,85,0,,7.7266283,38.056553,FALSE,FALSE,FALSE,-107.90808,255,0,"368,411",,39:30.9,,,,,5,5,5,0
39:31.2,"368,412",FALSE,FALSE,38.05681,FALSE,0,FALSE,-43.29173,,0,-82.878426,1,85,-186.6553,32.858997,FALSE,0,0,69.684525,0,"56,140,484",85,FALSE,85,0,,7.8527646,38.05681,FALSE,FALSE,FALSE,-107.43425,255,0,"368,412",,39:31.9,,,,,5,5,5,0
39:32.1,"368,413",FALSE,FALSE,38.058834,FALSE,0,FALSE,-43.611828,,0,-80.57459,1,85,-186.65465,32.870262,FALSE,0,0,65.82262,0,"56,140,484",85,TRUE,85,0,,8.550525,38.058834,FALSE,FALSE,FALSE,-105.23591,255,0,"368,413",,39:33.0,,,,,5,5,5,0
39:33.2,"368,414",FALSE,FALSE,38.062668,FALSE,0,FALSE,-44.297318,,0,-77.02507,1,85,-186.632,32.8878,FALSE,0,0,59.509598,0,"56,140,484",85,FALSE,85,0,,9.9286585,38.062668,FALSE,FALSE,FALSE,-101.76425,255,0,"368,414",,39:34.0,,,,,5,5,5,0
39:34.2,"368,415",FALSE,FALSE,38.066326,FALSE,0,FALSE,-44.99016,,0,-74.32362,1,85,-186.61855,32.90197,FALSE,0,0,54.40583,0,"56,140,484",85,FALSE,85,0,,11.245558,38.066326,FALSE,FALSE,FALSE,-99.025764,255,0,"368,415",,39:35.0,,,,,5,5,5,0
39:35.2,"368,416",FALSE,FALSE,38.06744,FALSE,0,FALSE,-45.20604,,0,-73.584946,1,85,-186.61342,32.905956,FALSE,0,0,52.97202,0,"56,140,484",85,FALSE,85,0,,11.645898,38.06744,FALSE,FALSE,FALSE,-98.25558,255,0,"368,416",,39:36.0,,,,,5,5,5,0
39:36.2,"368,417",FALSE,FALSE,38.067474,FALSE,0,FALSE,-45.20663,,0,-73.58287,1,85,-186.61333,32.90601,TRUE,0,0,52.956272,0,"56,140,484",85,FALSE,85,0,,11.657439,38.067474,FALSE,FALSE,FALSE,-98.25188,254,0,"368,417",,39:37.0,,,,,5,5,5,0
39:37.2,"368,418",FALSE,FALSE,38.067757,FALSE,0,FALSE,-45.151367,,0,-73.75681,1,85,-186.61353,32.906948,TRUE,0,0,53.294502,0,"56,140,484",85,FALSE,85,0,,11.555774,38.067757,FALSE,FALSE,FALSE,-98.43603,254,0,"368,418",,39:38.0,,,,,5,5,5,0
39:38.2,"368,419",FALSE,FALSE,38.06955,FALSE,0,FALSE,-44.809246,,0,-74.97112,1,85,-186.61615,32.913517,TRUE,0,0,55.65827,0,"56,140,484",85,FALSE,85,0,,10.91066,38.06955,TRUE,FALSE,FALSE,-99.68862,254,0,"368,419",,39:38.9,,,,,5,5,5,0
39:39.2,"368,420",FALSE,FALSE,38.073624,FALSE,0,FALSE,-43.978577,,0,-78.53338,1,85,-186.64125,32.929974,TRUE,0,0,62.24727,0,"56,140,484",85,FALSE,85,0,,9.295244,38.073624,FALSE,TRUE,FALSE,-103.252205,254,0,"368,420",,39:39.9,,,,,5,5,5,0
39:40.2,"368,421",FALSE,FALSE,38.07717,FALSE,0,FALSE,-43.431923,,0,-81.77336,1,85,-186.6568,32.94739,TRUE,0,0,67.85419,0,"56,140,484",85,FALSE,85,0,,8.163673,38.07717,FALSE,FALSE,FALSE,-106.38311,254,0,"368,421",,39:40.9,,,,,5,5,5,0
39:41.2,"368,422",FALSE,FALSE,38.078255,FALSE,0,FALSE,-43.249348,,0,-83.19284,1,85,-186.65767,32.953884,TRUE,0,0,70.19037,0,"56,140,484",85,FALSE,85,0,,7.774291,38.078255,FALSE,FALSE,FALSE,-107.72808,254,0,"368,422",,39:41.9,,,,,5,5,5,0
39:42.2,"368,423",FALSE,FALSE,38.078403,FALSE,0,FALSE,-43.269024,,0,-83.36515,1,85,-186.64809,32.954746,TRUE,0,0,70.51931,0,"56,140,484",85,FALSE,85,0,,7.688559,38.078403,FALSE,FALSE,FALSE,-107.9066,254,0,"368,423",,39:42.9,,,,,5,5,5,0
39:43.2,"368,424",FALSE,FALSE,38.099514,FALSE,0,FALSE,-50.8335,,0,-80.05044,1,85,-181.39767,32.966785,TRUE,0,0,74.83359,0,"56,140,562",85,FALSE,85,0,,0.12000605,38.099514,FALSE,FALSE,FALSE,-104.27907,254,0,"368,424",,39:43.9,,,,,5,5,5,0
39:44.2,"368,425",FALSE,FALSE,38.1597,FALSE,0,FALSE,-78.060684,,0,-68.119675,1,85,-162.51653,33.001003,TRUE,0,0,90.35745,0,"56,140,762",85,FALSE,85,0,,-27.179262,38.1597,FALSE,FALSE,FALSE,-91.280876,254,0,"368,425",,39:44.9,,,,,5,5,5,0
39:45.1,"368,426",FALSE,FALSE,38.237606,FALSE,0,FALSE,-100.41019,,0,-58.327187,1,85,-147.0144,33.04534,TRUE,0,0,103.112404,0,"56,140,966",85,FALSE,85,0,,-49.59353,38.237606,FALSE,FALSE,FALSE,-80.6067,254,0,"368,426",,39:46.0,,,,,5,5,5,0
39:46.2,"368,427",FALSE,FALSE,38.261993,FALSE,0,FALSE,-109.154594,,0,-54.4958,1,85,-140.94527,33.0592,TRUE,0,0,108.10326,0,"56,141,017",85,TRUE,85,0,,-58.371254,38.261993,FALSE,FALSE,FALSE,-76.42984,254,0,"368,427",,39:47.0,,,,,5,5,5,0
39:47.2,"368,428",FALSE,FALSE,38.262405,FALSE,0,FALSE,-108.105804,,0,-54.57784,2,85,-140.90283,33.059742,TRUE,0,0,108.30054,0,"56,141,020",85,FALSE,85,0,,-58.441254,38.262405,FALSE,FALSE,FALSE,-76.06644,254,0,"368,428",,39:48.0,,,,,5,5,5,0
39:48.2,"368,429",FALSE,FALSE,38.26413,FALSE,0,FALSE,-93.014145,,0,-56.267746,2,85,-141.34508,33.064854,TRUE,0,0,110.14086,0,"56,141,029",85,FALSE,85,0,,-57.819157,38.26413,FALSE,FALSE,FALSE,-71.9556,254,0,"368,429",,39:49.0,,,,,5,5,5,0
39:49.2,"368,430",FALSE,FALSE,38.267197,FALSE,0,FALSE,-65.50376,,0,-59.346836,2,85,-142.13884,33.07422,TRUE,0,0,113.51291,0,"56,141,039",85,FALSE,85,0,,-56.71318,38.267197,FALSE,FALSE,FALSE,-64.46029,254,0,"368,430",,39:50.0,,,,,5,5,5,0
39:50.2,"368,431",FALSE,FALSE,38.27034,FALSE,0,FALSE,-34.509308,,0,-62.817055,2,85,-143.03186,33.083805,TRUE,0,0,117.30549,0,"56,141,072",85,FALSE,85,0,,-55.468002,38.27034,TRUE,FALSE,FALSE,-56.016567,254,0,"368,431",,39:51.0,,,,,5,5,5,0
39:51.2,"368,432",FALSE,FALSE,38.273792,FALSE,0,FALSE,-6.333668,,0,-65.96993,2,85,-143.84259,33.09433,TRUE,0,0,120.75229,0,"56,141,122",85,FALSE,85,0,,-54.33886,38.273792,FALSE,FALSE,FALSE,-48.34007,254,0,"368,432",,39:52.0,,,,,5,5,5,0
39:52.2,"368,433",FALSE,FALSE,38.276928,FALSE,0,FALSE,21.841692,,0,-69.12351,2,85,-144.65079,33.103916,TRUE,0,0,124.20498,0,"56,141,180",85,FALSE,85,0,,-53.209602,38.276928,FALSE,FALSE,FALSE,-40.663715,254,0,"368,433",,39:53.0,,,,,5,5,5,0
39:53.2,"368,434",FALSE,FALSE,38.279766,FALSE,0,FALSE,50.017128,,0,-72.27671,2,85,-145.46602,33.112556,TRUE,0,0,127.65455,0,"56,141,231",85,FALSE,85,0,,-52.075504,38.279766,FALSE,TRUE,FALSE,-32.987064,254,0,"368,434",,39:54.0,,,,,5,5,5,0
39:54.2,"368,435",FALSE,FALSE,38.28259,FALSE,0,FALSE,75.04526,,0,-75.07773,2,85,-146.18346,33.121124,TRUE,0,0,130.72476,0,"56,141,261",85,FALSE,85,0,,-51.071545,38.28259,FALSE,FALSE,FALSE,-26.167936,254,0,"368,435",,39:54.9,,,,,5,5,5,0
39:55.2,"368,436",FALSE,FALSE,38.284683,FALSE,0,FALSE,92.155815,,0,-76.99292,2,85,-146.68011,33.127567,TRUE,0,0,132.81819,0,"56,141,270",85,FALSE,85,0,,-50.381718,38.284683,FALSE,FALSE,FALSE,-21.502739,254,0,"368,436",,39:55.9,,,,,5,5,5,0
39:56.2,"368,437",FALSE,FALSE,38.285007,FALSE,0,FALSE,94.00186,,0,-77.20119,2,85,-146.73499,33.12849,TRUE,0,0,133.05054,0,"56,141,270",85,FALSE,85,0,,-50.305458,38.285007,FALSE,FALSE,FALSE,-20.995453,254,0,"368,437",,39:56.9,,,,,5,5,5,0
39:57.2,"368,438",FALSE,FALSE,38.286133,FALSE,0,FALSE,94.13014,,0,-77.27787,2,85,-147.76717,33.129307,TRUE,0,0,132.66362,0,"56,141,272",85,FALSE,85,0,,-49.772003,38.286133,FALSE,FALSE,FALSE,-21.08412,254,0,"368,438",,39:57.9,,,,,5,5,5,0
39:58.2,"368,439",FALSE,FALSE,38.29251,FALSE,0,FALSE,94.99105,,0,-75.00079,2,85,-155.08406,33.133892,TRUE,0,0,130.84497,0,"56,141,280",85,TRUE,85,0,,-47.21462,38.29251,FALSE,FALSE,FALSE,-21.611982,254,0,"368,439",,39:58.9,,,,,5,5,5,0
39:59.2,"368,440",FALSE,FALSE,38.307396,FALSE,0,FALSE,96.98128,,0,-63.210213,2,85,-175.94518,33.143707,TRUE,0,0,127.13764,0,"56,141,320",85,FALSE,85,0,,-41.57478,38.307396,FALSE,FALSE,FALSE,-23.09861,254,0,"368,440",,39:59.9,,,,,5,5,5,0
40:00.1,"368,441",FALSE,FALSE,38.32875,FALSE,0,FALSE,96.6694,,0,-64.925804,2,85,-184.4002,33.158504,TRUE,0,0,122.247505,0,"56,141,357",85,FALSE,85,0,,-34.558353,38.32875,FALSE,FALSE,FALSE,-23.217031,254,0,"368,441",,40:01.0,,,,,5,5,5,0
40:01.2,"368,442",FALSE,FALSE,38.35069,FALSE,0,FALSE,96.06477,,0,-70.22971,2,85,-190.34557,33.175762,TRUE,0,0,116.03572,0,"56,141,398",85,FALSE,85,0,,-26.660652,38.35069,FALSE,FALSE,FALSE,-23.61981,254,0,"368,442",,40:02.0,,,,,5,5,5,0
40:02.2,"368,443",FALSE,FALSE,38.370632,FALSE,0,FALSE,95.553986,,0,-76.458435,2,85,-194.41515,33.19367,TRUE,0,0,109.5907,0,"56,141,435",85,FALSE,85,0,,-19.480942,38.370632,FALSE,FALSE,FALSE,-24.644596,254,0,"368,443",,40:03.0,,,,,5,5,5,0
40:03.2,"368,444",FALSE,FALSE,38.38853,FALSE,0,FALSE,94.94099,,0,-83.39083,2,85,-197.84502,33.211617,TRUE,0,0,102.36882,0,"56,141,472",85,FALSE,85,0,,-12.324836,38.38853,FALSE,FALSE,FALSE,-26.398115,254,0,"368,444",,40:04.0,,,,,5,5,5,0
40:04.2,"368,445",FALSE,FALSE,38.4104,FALSE,0,FALSE,93.9639,,0,-90.724915,2,85,-200.89325,33.23611,TRUE,0,0,94.314674,0,"56,141,509",85,FALSE,85,0,,-5.163392,38.4104,FALSE,FALSE,FALSE,-28.970516,254,0,"368,445",,40:05.0,,,,,5,5,5,0
40:05.2,"368,446",FALSE,FALSE,38.42841,FALSE,0,FALSE,92.30475,,0,-98.199844,2,85,-203.6815,33.25843,TRUE,0,0,85.37631,0,"56,141,541",85,FALSE,85,0,,2.0251808,38.42841,TRUE,FALSE,FALSE,-32.48274,254,0,"368,446",,40:06.0,,,,,5,5,5,0
40:06.2,"368,447",FALSE,FALSE,38.446964,FALSE,0,FALSE,90.16713,,0,-104.26448,2,85,-205.82437,33.28341,TRUE,0,0,77.28965,0,"56,141,574",85,FALSE,85,0,,7.998847,38.446964,FALSE,FALSE,FALSE,-36.23535,254,0,"368,447",,40:07.0,,,,,5,5,5,0
40:07.2,"368,448",FALSE,FALSE,38.454754,FALSE,0,FALSE,88.866684,,0,-106.99385,2,85,-206.77885,33.294468,TRUE,0,0,73.307915,0,"56,141,586",85,FALSE,85,0,,10.803691,38.454754,FALSE,TRUE,FALSE,-38.289513,254,0,"368,448",,40:08.0,,,,,5,5,5,0
40:08.2,"368,449",FALSE,FALSE,38.456436,FALSE,0,FALSE,88.55759,,0,-107.570984,2,85,-206.97891,33.29695,TRUE,0,0,72.41609,0,"56,141,589",85,FALSE,85,0,,11.41082,38.456436,FALSE,FALSE,FALSE,-38.76231,254,0,"368,449",,40:09.0,,,,,5,5,5,0
40:09.2,"368,450",FALSE,FALSE,38.456493,FALSE,0,FALSE,88.66827,,0,-107.57811,2,85,-206.97862,33.29803,TRUE,0,0,72.80509,0,"56,141,589",85,TRUE,85,0,,11.392344,38.456493,FALSE,FALSE,FALSE,-38.397278,254,0,"368,450",,40:10.0,,,,,5,5,5,0
40:10.2,"368,451",FALSE,FALSE,38.456978,FALSE,0,FALSE,89.39891,,0,-107.614975,2,85,-206.97842,33.303867,TRUE,0,0,75.27373,0,"56,141,589",85,FALSE,85,0,,11.203142,38.456978,FALSE,FALSE,FALSE,-35.98859,254,0,"368,451",,40:11.0,,,,,5,5,5,0
40:11.2,"368,452",FALSE,FALSE,38.457302,FALSE,0,FALSE,90.72379,,0,-107.60489,2,85,-206.98138,33.315254,TRUE,0,0,79.53169,0,"56,141,589",85,FALSE,85,0,,11.101068,38.457302,FALSE,FALSE,FALSE,-31.611158,254,0,"368,452",,40:11.9,,,,,5,5,5,0
40:12.2,"368,453",FALSE,FALSE,38.458195,FALSE,0,FALSE,92.529884,,0,-107.437546,2,85,-206.99039,33.331707,TRUE,0,0,84.92929,0,"56,141,589",85,FALSE,85,0,,11.423381,38.458195,FALSE,FALSE,FALSE,-25.619053,254,0,"368,453",,40:12.9,,,,,5,5,5,0
40:13.2,"368,454",FALSE,FALSE,38.460243,FALSE,0,FALSE,94.30673,,0,-107.094795,2,85,-206.99042,33.344025,TRUE,0,0,89.82764,0,"56,141,589",85,FALSE,85,0,,12.271904,38.460243,FALSE,FALSE,FALSE,-19.627243,254,0,"368,454",,40:13.9,,,,,5,5,5,0
40:14.2,"368,455",FALSE,FALSE,38.464268,FALSE,0,FALSE,96.00494,,0,-106.58727,2,85,-206.99124,33.35727,TRUE,0,0,94.132935,0,"56,141,589",85,FALSE,85,0,,13.609907,38.464268,FALSE,FALSE,FALSE,-13.746602,254,0,"368,455",,40:15.0,,,,,5,5,5,0
40:15.2,"368,456",FALSE,FALSE,38.468204,FALSE,0,FALSE,97.30026,,0,-106.07256,2,85,-206.99168,33.36576,TRUE,0,0,97.189415,0,"56,141,589",85,FALSE,85,0,,15.026041,38.468204,FALSE,FALSE,FALSE,-9.121223,254,0,"368,456",,40:16.0,,,,,5,5,5,0
40:16.2,"368,457",FALSE,FALSE,38.470314,FALSE,0,FALSE,97.88055,,0,-105.79721,2,85,-206.99171,33.369396,TRUE,0,0,98.49839,0,"56,141,589",85,FALSE,85,0,,15.784025,38.470314,TRUE,FALSE,FALSE,-7.0007467,254,0,"368,457",,40:16.9,,,,,5,5,5,0
40:17.2,"368,458",FALSE,FALSE,38.4706,FALSE,0,FALSE,97.955574,,0,-105.76318,2,85,-206.99161,33.369873,TRUE,0,0,98.66971,0,"56,141,589",85,FALSE,85,0,,15.88695,38.4706,FALSE,TRUE,FALSE,-6.7178683,254,0,"368,458",,40:18.0,,,,,5,5,5,0
40:18.2,"368,459",FALSE,FALSE,38.471428,FALSE,0,FALSE,97.899345,,0,-105.56454,2,85,-207.1929,33.370926,TRUE,0,0,99.18416,0,"56,141,591",85,FALSE,85,0,,15.49466,38.471428,FALSE,FALSE,FALSE,-6.6120296,254,0,"368,459",,40:19.0,,,,,5,5,5,0
40:19.2,"368,460",FALSE,FALSE,38.47719,FALSE,0,FALSE,97.5972,,0,-104.53948,2,85,-208.23953,33.37849,TRUE,0,0,101.77535,0,"56,141,609",85,FALSE,85,0,,13.514638,38.47719,FALSE,FALSE,FALSE,-6.120582,254,0,"368,460",,40:20.0,,,,,5,5,5,0
40:20.2,"368,461",FALSE,FALSE,38.486248,FALSE,0,FALSE,96.931175,,0,-102.71776,2,85,-210.1558,33.389866,TRUE,0,0,105.870766,0,"56,141,638",85,TRUE,85,0,,10.253818,38.486248,FALSE,FALSE,FALSE,-5.501536,254,0,"368,461",,40:21.0,,,,,5,5,5,0
40:21.2,"368,462",FALSE,FALSE,38.49806,FALSE,0,FALSE,95.751816,,0,-100.05346,2,85,-213.05316,33.403744,TRUE,0,0,110.867546,0,"56,141,675",85,FALSE,85,0,,5.999943,38.49806,FALSE,FALSE,FALSE,-5.038954,254,0,"368,462",,40:22.0,,,,,5,5,5,0
40:22.2,"368,463",FALSE,FALSE,38.50985,FALSE,0,FALSE,94.04506,,0,-96.61555,2,85,-216.87674,33.416496,TRUE,0,0,115.89934,0,"56,141,717",85,FALSE,85,0,,1.3378907,38.50985,FALSE,FALSE,FALSE,-4.943921,254,0,"368,463",,40:23.0,,,,,5,5,5,0
40:23.2,"368,464",FALSE,FALSE,38.521507,FALSE,0,FALSE,92.120926,,0,-92.87565,2,85,-221.0817,33.42809,TRUE,0,0,120.0254,0,"56,141,754",85,FALSE,85,0,,-2.8583815,38.521507,FALSE,FALSE,FALSE,-5.236717,254,0,"368,464",,40:24.0,,,,,5,5,5,0
40:24.2,"368,465",FALSE,FALSE,38.5329,FALSE,0,FALSE,89.83677,,0,-88.35652,2,85,-226.14612,33.438374,TRUE,0,0,123.67976,0,"56,141,792",85,FALSE,85,0,,-6.949405,38.5329,FALSE,FALSE,FALSE,-5.7505164,254,0,"368,465",,40:25.0,,,,,5,5,5,0
40:25.2,"368,466",FALSE,FALSE,38.543804,FALSE,0,FALSE,87.181526,,0,-82.84177,2,85,-232.26807,33.44724,TRUE,0,0,126.82113,0,"56,141,829",85,FALSE,85,0,,-10.842614,38.543804,FALSE,FALSE,FALSE,-6.355648,254,0,"368,466",,40:26.0,,,,,5,5,5,0
40:26.2,"368,467",FALSE,FALSE,38.554684,FALSE,0,FALSE,84.10698,,0,-76.13452,2,85,-239.62894,33.45523,TRUE,0,0,129.40207,0,"56,141,867",85,FALSE,85,0,,-14.384579,38.554684,TRUE,FALSE,FALSE,-6.806388,254,0,"368,467",,40:27.0,,,,,5,5,5,0
40:27.2,"368,468",FALSE,FALSE,38.562153,FALSE,0,FALSE,80.469185,,0,-68.14496,2,85,-248.3352,33.460213,TRUE,0,0,131.36081,0,"56,141,904",85,FALSE,85,0,,-17.340473,38.562153,FALSE,FALSE,FALSE,-6.7122436,254,0,"368,468",,40:28.0,,,,,5,5,5,0
40:28.2,"368,469",FALSE,FALSE,38.569134,FALSE,0,FALSE,75.413795,,0,-58.09435,2,85,-259.34488,33.464504,TRUE,0,0,132.74115,0,"56,141,946",85,FALSE,85,0,,-19.588379,38.569134,FALSE,TRUE,FALSE,-5.277572,254,0,"368,469",,40:29.0,,,,,5,5,5,0
40:29.1,"368,470",FALSE,FALSE,38.57134,FALSE,0,FALSE,70.57029,,0,-50.383945,2,85,-267.9958,33.465775,TRUE,0,0,133.19914,0,"56,141,976",85,FALSE,85,0,,-20.382034,38.57134,FALSE,FALSE,FALSE,-2.7817006,254,0,"368,470",,40:29.9,,,,,5,5,5,0
40:30.2,"368,471",FALSE,FALSE,38.57225,FALSE,0,FALSE,62.287468,,0,-41.1369,2,85,-278.97037,33.46632,TRUE,0,0,133.14474,0,"56,142,013",85,FALSE,85,0,,-20.2583,38.57225,FALSE,FALSE,FALSE,2.9460297,254,0,"368,471",,40:31.0,,,,,5,5,5,0
40:31.2,"368,472",FALSE,FALSE,38.576077,FALSE,0,FALSE,50.59716,,0,-33.444885,2,85,-289.39014,33.46868,TRUE,0,0,132.29485,0,"56,142,051",85,TRUE,85,0,,-18.88094,38.576077,FALSE,FALSE,FALSE,12.445026,254,0,"368,472",,40:32.0,,,,,5,5,5,0
40:32.2,"368,473",FALSE,FALSE,38.582745,FALSE,0,FALSE,33.735806,,0,-27.918612,2,85,-299.53244,33.472908,TRUE,0,0,130.58624,0,"56,142,092",85,FALSE,85,0,,-16.19279,38.582745,FALSE,FALSE,FALSE,27.215685,254,0,"368,473",,40:33.0,,,,,5,5,5,0
40:33.2,"368,474",FALSE,FALSE,38.59252,FALSE,0,FALSE,16.916166,,0,-25.786531,2,85,-307.3398,33.47968,TRUE,0,0,128.33879,0,"56,142,130",85,FALSE,85,0,,-12.959209,38.59252,FALSE,FALSE,FALSE,42.34575,254,0,"368,474",,40:34.0,,,,,5,5,5,0
40:34.2,"368,475",FALSE,FALSE,38.60096,FALSE,0,FALSE,4.1792727,,0,-25.626501,2,85,-312.80692,33.48604,TRUE,0,0,126.04861,0,"56,142,161",85,FALSE,85,0,,-9.92012,38.60096,FALSE,FALSE,FALSE,53.821934,254,0,"368,475",,40:35.0,,,,,5,5,5,0
40:35.2,"368,476",FALSE,FALSE,38.607185,FALSE,0,FALSE,-3.852334,,0,-26.070444,2,85,-316.30917,33.491077,TRUE,0,0,124.12557,0,"56,142,184",85,FALSE,85,0,,-7.54599,38.607185,FALSE,FALSE,FALSE,61.002987,254,0,"368,476",,40:36.0,,,,,5,5,5,0
40:36.2,"368,477",FALSE,FALSE,38.609005,FALSE,0,FALSE,-5.4685016,,0,-26.208103,2,85,-317.02628,33.492607,TRUE,0,0,123.67271,0,"56,142,189",85,FALSE,85,0,,-7.008932,38.609005,FALSE,FALSE,FALSE,62.439285,254,0,"368,477",,40:37.0,,,,,5,5,5,0
40:37.2,"368,478",FALSE,FALSE,38.60912,FALSE,0,FALSE,-5.5090394,,0,-26.09057,2,85,-317.033,33.492775,TRUE,0,0,123.598274,0,"56,142,189",85,FALSE,85,0,,-7.045975,38.60912,FALSE,FALSE,FALSE,62.477627,254,0,"368,478",,40:38.0,,,,,5,5,5,0
